Region,Date,Cases,Recoveries,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated,Population
24,7/28/2021,89545,74906,4372,-13,-8,5,-7,-34,0,563815,416189,0,2856142
24,7/29/2021,90033,75326,4395,-5,-2,44,-1,-34,-1,563815,416189,0,2856144
24,7/30/2021,90523,75836,4420,-7,1,55,7,-33,-5,581000,432000,0,2856145
24,7/31/2021,90994,76356,4443,-21,-9,67,4,-30,-10,581000,432000,0,2856146
24,8/1/2021,91462,76886,4466,-25,-7,37,2,-13,-14,581000,432000,0,2856147
24,8/2/2021,91934,77401,4490,-9,-6,13,-1,-33,-1,581000,432000,0,2856148
24,8/3/2021,92409,77926,4515,-2,3,52,3,-34,-2,581000,432000,0,2856149
24,8/4/2021,92883,78441,4540,-6,0,58,2,-33,-2,610132,457572,0,2856151
24,8/5/2021,93359,78951,4562,-2,0,59,1,-34,-2,610132,457572,0,2856152
24,8/6/2021,93825,79451,4586,-6,1,50,7,-33,-4,634197,480125,0,2856153
24,8/7/2021,94284,79950,4609,-19,-8,38,2,-32,-7,634197,480125,0,2856154
24,8/8/2021,94746,80460,4631,-23,-6,15,1,-14,-12,634197,480125,0,2856155
24,8/9/2021,95207,80965,4656,-5,-2,57,6,-32,-2,649477,491787,0,2856156
24,8/10/2021,95671,81465,4683,-3,1,52,6,-33,-3,660828,491787,0,2856158
24,8/11/2021,96128,81963,4708,-5,-1,46,1,-33,-2,660828,491787,0,2856159
24,8/12/2021,96586,82463,4732,-1,0,65,4,-33,-3,660828,491787,0,2856160
24,8/13/2021,97042,82983,4757,-3,3,55,11,-33,-4,660828,491787,0,2856161
24,8/14/2021,97493,83484,4777,-19,-13,-8,-11,-35,-1,660828,491787,0,2856162
24,8/15/2021,97947,84009,4799,-11,3,45,10,-12,-10,660828,491787,0,2856163
24,8/16/2021,98402,84519,4825,2,3,72,12,-31,-3,700217,530895,0,2856165
24,8/17/2021,98854,84999,4849,3,4,66,10,-33,-3,708738,537275,0,2856166
24,8/18/2021,99304,85459,4872,-2,1,72,5,-31,-3,718915,547628,0,2856167
24,8/19/2021,99757,85925,4895,-2,-3,41,3,-33,-2,726888,555985,0,2856168
24,8/20/2021,100206,86390,4919,-2,1,36,8,-32,-2,737403,601166,0,2856169
24,8/21/2021,100653,86851,4941,-9,-3,45,6,-30,-6,737403,601166,0,2856170
24,8/22/2021,101097,87311,4965,-13,-1,42,8,-13,-11,737403,601166,0,2856172
24,8/23/2021,101545,87770,4990,1,0,57,8,-30,-1,748435,601166,0,2856173
24,8/24/2021,101990,88225,5011,2,3,57,8,-31,-2,752462,601166,0,2856174
24,8/25/2021,102431,88685,5029,-1,2,61,6,-31,-2,754918,601166,0,2856175
24,8/26/2021,102877,89115,5054,3,1,68,9,-32,-3,771172,648707,0,2856176
24,8/27/2021,103320,89555,5059,1,5,67,15,-31,-4,777228,658485,0,2856177
24,8/28/2021,103760,89999,5069,-10,-4,77,13,-31,-9,777228,658485,0,2856179
24,8/29/2021,104193,90444,5098,-9,3,54,13,-12,-12,777228,658485,0,2856180
24,8/30/2021,104631,90877,5125,7,6,81,19,-28,-2,777228,658485,0,2856181
24,8/31/2021,105066,91316,5150,14,15,53,18,-29,-2,793319,682578,0,2856182
24,9/1/2021,105492,91754,5170,12,10,58,13,-33,-1,799394,692539,0,2856183
24,9/2/2021,105907,92194,5196,1,4,33,10,-30,-1,804863,701429,0,2856184
24,9/3/2021,106311,92644,5224,0,6,43,18,-29,-3,810062,712069,0,2856186
24,9/4/2021,106706,93099,5248,-8,-1,63,14,-30,-7,810062,712069,0,2856187
24,9/5/2021,107094,93540,5273,-10,3,36,9,-14,-10,810062,712069,0,2856188
24,9/6/2021,107483,93989,5299,-2,2,41,14,-28,-2,810062,712069,0,2856189
24,9/7/2021,107864,94404,5326,-2,4,42,11,-29,-2,823955,734500,0,2856190
24,9/8/2021,108238,94803,5350,-6,1,46,8,-28,-2,823955,734500,0,2856191
24,9/9/2021,108606,95188,5371,-7,-3,11,2,-29,0,830908,742967,0,2856193
24,9/10/2021,108972,95577,5393,-2,6,33,16,-27,-2,830908,742967,0,2856194
24,9/11/2021,109330,95967,5418,-5,3,67,17,-28,-6,830908,742967,0,2856195
24,9/12/2021,109683,96356,5439,-6,5,46,10,-14,-8,830908,742967,0,2856196
24,9/13/2021,110035,96740,5462,-4,2,28,10,-26,0,843100,772396,0,2856197
24,9/14/2021,110391,97125,5483,-4,3,18,6,-28,-1,848307,781093,0,2856198
24,9/15/2021,110745,97497,5503,-5,5,21,6,-27,0,853699,783565,0,2856200
24,9/16/2021,111100,97856,5524,-4,1,4,3,-29,1,858158,804459,0,2856201
24,9/17/2021,111448,98216,5544,1,7,51,14,-31,0,862539,810740,0,2856202
24,9/18/2021,111797,98571,5564,-7,2,61,14,-28,-5,862539,810740,0,2856203
24,9/19/2021,112145,98925,5586,-8,8,37,13,-9,-7,862539,810740,0,2856204
24,9/20/2021,112495,99278,5609,-5,0,17,9,-24,1,862539,810740,0,2856206
24,9/21/2021,112849,99637,5630,-4,5,12,7,-25,0,862539,810740,0,2856207
24,9/22/2021,113206,99999,5650,-8,-1,2,2,-21,1,873500,814500,0,2856208
24,9/23/2021,113562,100358,5672,-5,0,8,5,-22,1,877043,822490,0,2856209
24,9/24/2021,113915,100719,5694,-2,6,18,14,-21,0,880213,826270,0,2856210
24,9/25/2021,114265,101069,5717,-3,6,53,16,-19,-3,880213,826270,0,2856211
24,9/26/2021,114616,101424,5738,-9,7,17,10,-12,-4,880213,826270,0,2856213
24,9/27/2021,114968,101778,5760,-6,1,25,10,-17,0,884671,831939,0,2856214
24,9/28/2021,115327,102131,5783,-6,3,16,6,-19,0,884671,831939,0,2856215
24,9/29/2021,115691,102483,5803,-9,0,16,5,-18,0,890000,836000,0,2856216
24,9/30/2021,116051,102838,5824,0,3,38,11,-18,-1,894328,843427,0,2856217
24,10/1/2021,116409,103188,5846,-6,2,3,10,-18,1,894328,843427,0,2856218
24,10/2/2021,116775,103539,5869,0,7,44,15,-17,-2,894328,843427,0,2856220
24,10/3/2021,117146,103888,5889,-8,6,4,5,-13,-3,894328,843427,0,2856221
24,10/4/2021,117520,104236,5913,-6,1,25,9,-15,1,894328,843427,0,2856222
24,10/5/2021,117903,104586,5936,-3,6,27,10,-17,0,907401,855651,0,2856223
24,10/6/2021,118297,104937,5961,-8,2,22,6,-16,1,907401,855651,0,2856224
24,10/7/2021,118701,105287,5984,-8,-4,1,1,-17,1,907401,855651,0,2856225
24,10/8/2021,119106,105638,6006,-4,4,6,10,-15,1,907401,855651,0,2856227
24,10/9/2021,119501,105990,6027,-2,7,26,12,-16,-1,907401,855651,0,2856228
24,10/10/2021,119900,106340,6047,-8,7,16,6,-12,-2,907401,855651,0,2856229
24,10/11/2021,120306,106691,6071,-10,-4,0,7,-14,2,907401,855651,0,2856230
24,10/12/2021,120725,107060,6094,-8,2,3,8,-16,1,925400,874000,0,2856231
24,10/13/2021,121161,107430,6118,-9,0,5,3,-14,2,925400,874000,0,2856232
24,10/14/2021,121616,107810,6141,-5,0,9,6,-15,1,925400,874000,0,2856234
24,10/15/2021,122081,108199,6163,-2,8,10,17,-14,0,925400,874000,0,2856235
24,10/16/2021,122552,108610,6187,3,12,50,21,-13,-2,925400,874000,0,2856236
24,10/17/2021,123030,109022,6208,-4,11,28,13,-12,-3,925400,874000,0,2856237
24,10/18/2021,123520,109423,6233,-5,2,25,12,-13,1,925400,874000,0,2856238
24,10/19/2021,124024,109828,6256,-6,4,12,7,-15,1,925400,888262,0,2856239
24,10/20/2021,124547,110243,6278,-8,3,19,5,-14,1,950000,900000,0,2856241
24,10/21/2021,125088,110653,6299,-5,1,24,7,-15,1,950000,900000,0,2856242
24,10/22/2021,125642,111068,6319,-5,6,38,15,-14,1,950000,900000,0,2856243
24,10/23/2021,126206,111497,6343,-6,5,17,9,-12,0,950000,900000,0,2856244
24,10/24/2021,126779,111932,6365,-13,2,-14,-5,-13,1,950000,900000,0,2856245
24,10/25/2021,127360,112390,6388,-10,-1,5,4,-13,3,950000,900000,0,2856246
24,10/26/2021,127959,112872,6417,-6,3,25,8,-14,1,987000,920000,0,2856248
24,10/27/2021,128578,113397,6445,-10,-1,-6,0,-14,3,987000,920000,0,2856249
24,10/28/2021,129225,113942,6475,-6,-1,-2,2,-15,2,987000,920000,0,2856250
24,10/29/2021,129886,114497,6502,-2,6,4,15,-14,1,987000,920000,0,2856251
24,10/30/2021,130566,115059,6531,-13,3,8,4,-26,1,987000,920000,0,2856252
24,10/31/2021,131250,115625,6559,-21,0,-6,-2,-13,0,987000,920000,0,2856253
24,11/1/2021,131931,116182,6589,-17,-9,-18,-11,-34,8,987000,920000,0,2856255
24,11/2/2021,132632,116762,6617,-15,-5,-24,-12,-36,8,987000,920000,0,2856256
24,11/3/2021,133341,117390,6648,-16,-5,-27,-16,-36,8,987000,920000,0,2856257
24,11/4/2021,134059,118041,6678,-18,-11,-28,-29,-68,16,987000,920000,0,2856258
24,11/5/2021,134782,118730,6707,-22,-11,-25,-26,-67,18,987000,920000,0,2856259
24,11/6/2021,135501,119420,6738,-27,-10,-9,-14,-35,5,987000,920000,0,2856260
24,11/7/2021,136222,120102,6768,-28,-7,-26,-14,-13,2,1011400,960400,0,2856262
24,11/8/2021,136950,120777,6795,-18,-6,-2,-2,-15,4,1011400,960400,0,2856263
24,11/9/2021,137690,121492,6825,-17,-2,-3,-4,-17,4,1024000,960400,0,2856264
24,11/10/2021,138421,122221,6854,-15,0,3,-4,-16,3,1024000,960400,0,2856265
24,11/11/2021,139147,122911,6884,-16,-5,-20,-5,-17,4,1024000,960400,0,2856266
24,11/12/2021,139867,123626,6915,-13,3,-10,2,-16,4,1039772,979774,0,2856268
24,11/13/2021,140583,124327,6945,-13,5,-2,1,-15,2,1039772,979774,0,2856269
24,11/14/2021,141305,125018,6976,-20,3,-16,-5,-13,2,1039772,979774,0,2856270
24,11/15/2021,142026,125720,7008,-16,0,-6,1,-13,3,1052000,986200,0,2856271
24,11/16/2021,142743,126435,7041,-16,0,-16,-1,-16,3,1066506,993991,0,2856272
24,11/17/2021,143453,127145,7070,-19,-2,-11,-3,-15,4,1066506,993991,80000,2856273
24,11/18/2021,144154,127846,7100,-18,-5,-17,-6,-16,4,1073994,998615,80000,2856275
24,11/19/2021,144861,128531,7129,-18,0,-19,1,-16,4,1083953,1002705,80000,2856276
24,11/20/2021,145564,129230,7160,-18,1,-15,-6,-16,4,1083953,1002705,80000,2856277
24,11/21/2021,146264,129925,7192,-22,3,-7,-6,-14,2,1083953,1002705,80000,2856278
24,11/22/2021,146966,130626,7222,-18,-3,-6,0,-14,4,1083953,1002705,80000,2856279
24,11/23/2021,147671,131324,7253,-17,-2,-10,-2,-17,4,1111851,1015461,80000,2856280
24,11/24/2021,148381,132019,7286,-20,-4,-14,-7,-16,5,1122000,1015461,96000,2856282
24,11/25/2021,149089,132721,7321,-16,-2,-10,-1,-17,4,1122000,1015461,96000,2856283
24,11/26/2021,149800,133420,7357,-17,0,-13,6,-16,4,1122000,1015461,96000,2856284
24,11/27/2021,150504,134125,7395,-17,2,-3,-3,-16,4,1122000,1015461,96000,2856285
24,11/28/2021,151205,134820,7427,-23,2,-23,-10,-12,2,1122000,1015461,96000,2856286
24,11/29/2021,151911,135519,7458,-20,-5,-13,-3,-14,5,1122000,1015461,96000,2856287
24,11/30/2021,152622,136220,7492,-18,0,-12,-3,-16,4,1169132,1070000,120000,2856289
24,12/1/2021,153348,136925,7525,-21,-4,-15,-7,-16,5,1169132,1070000,120000,2856290
24,12/2/2021,154084,137636,7559,-17,-5,-10,-7,-17,5,1169132,1070000,120000,2856291
24,12/3/2021,154858,138361,7595,-16,0,-7,0,-16,5,1169132,1070000,120000,2856292
24,12/4/2021,155569,139113,7626,-16,1,-5,-3,-17,3,1169132,1070000,120000,2856293
24,12/5/2021,156325,139877,7658,-23,0,-14,-10,-13,2,1169132,1070000,120000,2856294
24,12/6/2021,157038,140626,7691,-18,-6,-8,-4,-14,5,1181981,1070000,120000,2856296
24,12/7/2021,157819,141359,7727,-16,-2,-11,-3,-14,4,1199473,1133000,133000,2856297
24,12/8/2021,158585,142080,7766,-20,-6,-22,-10,-13,5,1199473,1133000,133000,2856298
24,12/9/2021,159314,142825,7801,-19,-7,-24,-10,-13,5,1199473,1133000,133000,2856299
24,12/10/2021,160047,143556,7839,-16,0,-23,-3,-11,4,1199473,1133000,133000,2856300
24,12/11/2021,160766,144278,7877,-9,8,1,0,-10,2,1199473,1133000,133000,2856301
24,12/12/2021,161444,145007,7914,-18,4,-19,-8,-8,2,1199473,1133000,133000,2856303
24,12/13/2021,162095,145706,7950,-17,-6,-21,-5,-9,4,1199473,1133000,133000,2856304
24,12/14/2021,162798,146377,7986,-15,-2,-17,-1,-11,3,1236000,1183000,150000,2856305
24,12/15/2021,163513,147071,8024,-14,-1,-20,-1,-10,3,1236000,1183000,150000,2856306
24,12/16/2021,164239,147781,8063,-9,1,-15,0,-10,3,1236000,1183000,150000,2856307
24,12/17/2021,164916,148496,8099,-8,5,-4,8,-9,2,1236000,1183000,150000,2856308
24,12/18/2021,165571,149197,8134,-3,9,15,8,-7,1,1236000,1183000,150000,2856310
24,12/19/2021,166221,149886,8171,-11,6,-23,-6,-4,1,1236000,1183000,150000,2856311
24,12/20/2021,166863,150535,8207,-13,-5,-21,-3,-7,3,1236000,1183000,150000,2856312
24,12/21/2021,167515,151170,8245,-12,-1,-17,0,-10,2,1261000,1183000,150000,2856313
24,12/22/2021,168128,151811,8284,-12,-1,-19,-4,-9,3,1261000,1183000,150000,2856314
24,12/23/2021,168729,152434,8322,-10,-3,-22,-3,-10,3,1261000,1183000,150000,2856315
24,12/24/2021,169329,153049,8358,-8,2,-17,4,-8,2,1261000,1183000,150000,2856317
24,12/25/2021,169908,153650,8393,-1,12,6,6,-4,1,1261000,1183000,150000,2856318
24,12/26/2021,170439,154260,8431,-5,13,-21,-3,0,1,1261000,1183000,150000,2856319
24,12/27/2021,170938,154860,8470,-1,7,-7,7,-9,2,1261000,1183000,150000,2856320
24,12/28/2021,171425,155414,8507,6,20,13,15,-13,0,1261000,1183000,150000,2856321
24,12/29/2021,171884,155949,8543,8,26,16,8,-16,1,1261000,1183000,150000,2856322
24,12/30/2021,172318,156450,8578,16,39,10,10,-26,2,1261000,1183000,150000,2856324
24,12/31/2021,172743,156932,8612,-19,18,-3,-27,-78,19,1261000,1183000,150000,2856325
24,1/1/2022,173158,157387,8650,-69,-55,37,-46,-74,8,1261000,1183000,150000,2856326
24,1/2/2022,173512,157818,8689,-37,-24,18,-25,-42,1,1261000,1183000,150000,2856327
24,1/3/2022,173862,158243,8726,-16,-19,65,-26,-77,16,1261000,1183000,150000,2856328
24,1/4/2022,174210,158659,8762,-10,-12,57,-23,-71,14,1261000,1183000,150000,2856330
24,1/5/2022,174528,159068,8796,-12,-11,60,-22,-68,14,1261000,1183000,150000,2856331
24,1/6/2022,174812,159460,8829,-12,-9,35,-23,-68,14,1261000,1183000,150000,2856332
24,1/7/2022,175078,159848,8863,-29,-23,1,-33,-76,20,1261000,1183000,150000,2856333
24,1/8/2022,175350,160222,8902,-28,-19,-4,-22,-35,6,1261000,1183000,150000,2856334
24,1/9/2022,175609,160600,8927,-23,-6,23,-9,-7,3,1261000,1183000,150000,2856335
24,1/10/2022,175844,160890,8952,-20,-9,-14,-8,-12,4,1272075,1207335,150000,2856337
24,1/11/2022,176058,161141,8976,-18,-6,-16,-9,-13,4,1272075,1207335,150000,2856338
24,1/12/2022,176292,161380,9001,-19,-7,-10,-9,-11,4,1272075,1207335,150000,2856339
24,1/13/2022,176557,161615,9024,-18,-6,-18,-6,-13,4,1272075,1207335,150000,2856340
24,1/14/2022,176844,161874,9050,-19,-4,-19,-3,-10,4,1272075,1207335,150000,2856341
24,1/15/2022,177163,162123,9075,-17,-3,-12,-10,-12,3,1272075,1207335,150000,2856342
24,1/16/2022,177513,162367,9098,-18,1,9,-7,-9,2,1272075,1207335,150000,2856344
24,1/17/2022,177892,162622,9120,-16,-5,12,3,-8,3,1272075,1207335,150000,2856345
24,1/18/2022,178277,162921,9148,-13,-1,3,1,-13,3,1272075,1207335,150000,2856346
24,1/19/2022,178684,163236,9175,-19,-5,-4,-5,-12,4,1272075,1207335,150000,2856347
24,1/20/2022,179110,163590,9200,-18,-7,-19,-6,-13,4,1272075,1207335,150000,2856348
24,1/21/2022,179532,163969,9224,-16,-3,-9,1,-12,4,1272075,1207335,150000,2856349
24,1/22/2022,179963,164368,9251,-15,-2,11,-3,-15,3,1272075,1207335,150000,2856351
24,1/23/2022,180419,164757,9280,-24,-5,-18,-13,-11,2,1272075,1207335,150000,2856352
24,1/24/2022,180883,165172,9306,-21,-9,-14,-5,-13,5,1272075,1207335,150000,2856353
24,1/25/2022,181405,165593,9331,-18,-3,-11,-5,-17,5,1301344,1240245,233371,2856354
24,1/26/2022,181941,166075,9358,-21,-6,-11,-9,-17,6,1301344,1240245,233371,2856355
24,1/27/2022,182643,166563,9386,-21,-9,-14,-10,-20,6,1304314,1242350,233371,2856356
24,1/28/2022,183550,167052,9404,-21,-7,-25,-8,-20,7,1304314,1242350,239141,2856358
24,1/29/2022,184937,167543,9424,-22,-5,-12,-13,-23,5,1304314,1242350,239141,2856359
24,1/30/2022,186342,168072,9437,-29,-7,-25,-19,-13,4,1304314,1242350,239141,2856360
24,1/31/2022,187765,168673,9455,-25,-11,-21,-15,-22,8,1304314,1242350,239141,2856361
24,2/1/2022,190302,169375,9469,-26,-8,-24,-17,-26,9,1304314,1247880,239141,2856362
24,2/2/2022,193321,170190,9483,-27,-10,-26,-20,-26,10,1304314,1247880,239141,2856363
24,2/3/2022,196638,171115,9502,-26,-11,-24,-20,-30,10,1304314,1247880,239141,2856365
24,2/4/2022,200291,172015,9514,-23,-6,-18,-14,-26,9,1304314,1247880,239141,2856366
24,2/5/2022,204304,172924,9532,-24,-5,-1,-13,-26,6,1304314,1247880,239141,2856367
24,2/6/2022,208435,173834,9547,-28,-5,-7,-15,-16,3,1304314,1247880,239141,2856368
24,2/7/2022,213074,175203,9560,-23,-9,-7,-14,-29,9,1304314,1247880,239141,2856369
24,2/8/2022,218085,176503,9574,-23,-8,-22,-15,-24,7,1304314,1247880,239141,2856370
24,2/9/2022,223833,177928,9586,-28,-13,-31,-21,-23,9,1304314,1247880,239141,2856372
24,2/10/2022,230464,179328,9606,-26,-13,-32,-21,-23,8,1304314,1247880,239141,2856373
24,2/11/2022,237777,180757,9625,-22,-6,-28,-12,-21,8,1304314,1247880,239141,2856374
24,2/12/2022,245969,182196,9652,-19,-4,-20,-13,-20,5,1304314,1247880,239141,2856375
24,2/13/2022,252286,183645,9666,-25,-6,-35,-18,-14,4,1304314,1247880,239141,2856376
24,2/14/2022,257543,185570,9677,-16,-6,-18,-7,-15,5,1304314,1247880,239141,2856377
24,2/15/2022,264665,188106,9689,-17,-2,-18,-6,-16,4,1330739,1269588,295651,2856379
24,2/16/2022,271858,191232,9713,-18,-3,-10,-5,-15,4,1330739,1269588,295651,2856380
24,2/17/2022,279475,195758,9734,-15,-6,-15,-6,-15,4,1330739,1269588,295651,2856381
24,2/18/2022,287298,200387,9762,-14,-1,-14,1,-13,4,1330739,1269588,295651,2856382
24,2/19/2022,295195,205489,9785,-13,1,9,2,-13,1,1330739,1269588,295651,2856383
24,2/20/2022,301898,210705,9811,-18,0,-7,-5,-10,0,1330739,1269588,295651,2856384
24,2/21/2022,307195,216855,9827,-13,-3,-6,0,-10,3,1330739,1269588,295651,2856386
24,2/22/2022,312845,222907,9849,-3,8,1,5,-11,0,1333857,1282812,295651,2856387
24,2/23/2022,318318,229059,9866,-11,-4,5,-22,-70,17,1333857,1282812,295651,2856388
24,2/24/2022,323439,235311,9887,-21,-15,-19,-9,-12,3,1333857,1282812,295651,2856389
24,2/25/2022,328198,241663,9914,-17,-5,-25,0,-10,3,1333857,1282812,295651,2856390
24,2/26/2022,332870,247524,9942,-14,-1,-10,0,-9,1,1333857,1282812,295651,2856392
24,2/27/2022,336559,253306,9967,-22,-3,-34,-10,-7,1,1333857,1282812,295651,2856393
24,2/28/2022,338658,258688,9982,-19,-9,-26,-5,-8,2,1333857,1282812,295651,2856394
24,3/1/2022,340847,264100,10003,-16,-4,-23,-4,-10,2,1339878,1286799,320874,2856395
24,3/2/2022,342958,269332,10022,-17,-5,-27,-6,-10,2,1339878,1286799,320874,2856396
24,3/3/2022,344528,274694,10050,-15,-7,-31,-8,-11,2,1339878,1286799,320874,2856397
24,3/4/2022,345905,279957,10074,-14,-3,-26,2,-7,3,1339878,1286799,320874,2856399
24,3/5/2022,347317,285086,10093,-13,1,-14,15,105,-10,1339878,1286799,320874,2856400
24,3/6/2022,348636,289955,10113,-9,9,-22,5,-2,-4,1339878,1286799,320874,2856401
23,1/1/2021,27922,18783,946,-58,-54,30,-52,-86,21,0,0,0,5683947
23,1/2/2021,28108,18889,961,-34,-33,31,-26,-61,7,0,0,0,5684353
23,1/3/2021,28292,19003,977,-21,-16,25,-8,-29,1,0,0,0,5684758
23,1/4/2021,28479,19103,992,-13,-12,16,-24,-68,13,0,0,0,5685164
23,1/5/2021,28663,19215,1006,-13,-10,-10,-25,-65,13,0,0,0,5685570
23,1/6/2021,28850,19387,1021,-20,-10,-16,-28,-66,13,7165,807,0,5685976
23,1/7/2021,29035,19547,1037,-20,-19,34,-30,-75,15,7165,807,0,5686381
23,1/8/2021,29219,19699,1051,-21,-16,6,-29,-64,15,7165,807,0,5686787
23,1/9/2021,29407,19858,1066,-24,-15,0,-18,-28,5,7165,807,0,5687193
23,1/10/2021,29597,20034,1082,-32,-16,-5,-13,-12,5,7165,807,0,5687599
23,1/11/2021,29790,20182,1097,-26,-9,-22,-14,-17,7,7165,807,0,5688004
23,1/12/2021,29986,20365,1113,-22,-7,-29,-14,-15,6,7165,807,0,5688410
23,1/13/2021,30183,20525,1128,-20,-4,-17,-15,-15,4,9800,2400,0,5688816
23,1/14/2021,30378,20716,1143,-21,-9,-19,-16,-18,3,9800,2400,0,5689222
23,1/15/2021,30572,20899,1161,-26,-10,-14,-12,-21,4,10426,3037,0,5689627
23,1/16/2021,30769,21115,1181,-23,-10,-14,-16,-18,3,10426,3037,0,5690033
23,1/17/2021,30967,21368,1200,-42,-23,-17,-25,-26,5,10426,3037,0,5690439
23,1/18/2021,31167,21617,1218,-30,-13,-20,-9,-25,6,10426,3037,0,5690845
23,1/19/2021,31364,21894,1238,-28,-11,-27,-12,-22,5,12695,3885,0,5691250
23,1/20/2021,31562,22083,1257,-26,-11,-20,-15,-21,6,12695,3885,0,5691656
23,1/21/2021,31760,22251,1275,-23,-10,-16,-13,-20,5,12695,3885,0,5692062
23,1/22/2021,31959,22405,1294,-21,-6,-3,-10,-18,4,12695,3885,0,5692468
23,1/23/2021,32153,22624,1315,-20,-7,11,-11,-12,2,18309,6000,0,5692873
23,1/24/2021,32345,22866,1335,-18,-5,12,-8,-12,1,18309,6000,0,5693279
23,1/25/2021,32543,23116,1354,-19,-3,6,-6,-17,3,18309,6000,0,5693685
23,1/26/2021,32738,23376,1374,-18,-3,-5,-6,-17,2,18309,6000,0,5694090
23,1/27/2021,32932,23625,1393,-18,-5,-3,-10,-17,3,21300,7000,0,5694496
23,1/28/2021,33125,23902,1412,-19,-7,-12,-12,-17,3,21300,7000,0,5694902
23,1/29/2021,33314,24149,1432,-18,-2,-4,-9,-16,2,31922,8007,0,5695308
23,1/30/2021,33499,24394,1451,-14,-1,19,-7,-12,1,31922,8007,0,5695713
23,1/31/2021,33681,24652,1469,-16,-3,12,-8,-11,0,31922,8007,0,5696119
23,2/1/2021,33861,24907,1488,-18,-3,1,-10,-16,3,31922,8007,0,5696525
23,2/2/2021,34044,25180,1506,-14,0,2,-5,-15,1,31922,8007,0,5696931
23,2/3/2021,34229,25475,1524,-14,-2,7,-7,-15,2,31922,8007,0,5697336
23,2/4/2021,34411,25826,1542,-13,-2,-1,-6,-16,1,31922,8007,0,5697742
23,2/5/2021,34596,26105,1560,-21,-6,-30,-13,-16,3,31922,8007,0,5698148
23,2/6/2021,34779,26362,1577,-24,-10,-25,-16,-14,3,31922,8007,0,5698554
23,2/7/2021,34961,26659,1594,-32,-15,-20,-9,-18,3,31922,8007,0,5698959
23,2/8/2021,35142,26981,1610,-31,-14,-42,-8,-20,6,48199,11000,0,5699365
23,2/9/2021,35321,27302,1627,-23,-6,-36,-6,-17,5,48199,11000,0,5699771
23,2/10/2021,35497,27654,1644,-11,3,-7,-4,-18,3,59715,11000,0,5700177
23,2/11/2021,35671,28037,1660,-7,6,15,2,-13,0,59715,11000,0,5700582
23,2/12/2021,35844,28354,1677,-13,4,1,-2,-14,1,71597,14297,0,5700988
23,2/13/2021,36014,28738,1694,-19,-4,-28,-15,-14,3,71597,14297,0,5701394
23,2/14/2021,36181,29077,1711,-16,-4,-17,-9,-15,3,71597,14297,0,5701800
23,2/15/2021,36344,29412,1728,-26,-6,-15,-7,-18,6,81000,14297,0,5702205
23,2/16/2021,36511,29653,1743,-27,-8,-23,-7,-19,6,84000,14297,0,5702611
23,2/17/2021,36680,29932,1759,-26,-7,-21,-7,-19,7,84000,14297,0,5703017
23,2/18/2021,36849,30203,1775,-19,-5,-28,-9,-19,6,84000,14297,0,5703423
23,2/19/2021,37014,30542,1791,-21,-4,-30,-12,-15,6,102009,14297,0,5703828
23,2/20/2021,37176,30908,1807,-16,1,5,5,61,-5,102009,14297,0,5704234
23,2/21/2021,37340,31249,1824,-6,7,7,3,-9,-1,102009,14297,0,5704640
23,2/22/2021,37502,31586,1838,-10,0,-38,-27,-64,14,102009,14297,0,5705045
23,2/23/2021,37659,31836,1854,-23,-13,-59,-37,-70,16,102009,14297,0,5705451
23,2/24/2021,37815,32065,1869,-28,-16,-41,-17,-16,6,115000,33700,0,5705857
23,2/25/2021,37957,32274,1885,-16,-2,-15,-4,-14,3,115000,33700,0,5706263
23,2/26/2021,38117,32513,1900,-16,3,-10,-3,-11,2,124237,35363,0,5706668
23,2/27/2021,38275,32772,1915,-10,2,12,-4,-7,1,124237,35363,0,5707074
23,2/28/2021,38432,32993,1929,-15,-3,-17,-9,-10,2,124237,35363,0,5707480
23,3/1/2021,38582,33232,1944,-16,0,-9,-4,-11,2,124237,35363,0,5707886
23,3/2/2021,38722,33461,1958,-11,5,-8,0,-11,1,136400,35363,0,5708291
23,3/3/2021,38868,33682,1973,-11,2,-12,-3,-12,2,136400,35363,0,5708697
23,3/4/2021,39013,33910,1987,-3,11,5,7,-10,0,136400,35363,0,5709103
23,3/5/2021,39155,34115,2000,-5,10,4,6,-9,0,136400,35363,0,5709509
23,3/6/2021,39295,34267,2014,-7,6,-1,0,-13,-1,136400,35363,0,5709914
23,3/7/2021,39433,34388,2028,4,16,31,11,-6,-4,136400,35363,0,5710320
23,3/8/2021,39570,34506,2042,-7,2,-24,-25,-73,12,136400,35363,0,5710726
23,3/9/2021,39707,34618,2056,-22,-7,-33,-7,-13,3,156700,72012,0,5711132
23,3/10/2021,39837,34749,2069,-14,1,-11,-3,-11,2,156700,72012,0,5711537
23,3/11/2021,39966,34831,2082,-23,-8,-24,-9,-13,3,156700,72012,0,5711943
23,3/12/2021,40096,34922,2095,-20,-2,-30,-9,-13,4,163595,93884,0,5712349
23,3/13/2021,40223,35055,2108,-10,5,8,-4,-8,1,163595,93884,0,5712755
23,3/14/2021,40349,35193,2121,-6,8,64,7,-7,-1,163595,93884,0,5713160
23,3/15/2021,40472,35308,2134,-11,7,10,2,-11,1,163595,93884,0,5713566
